35438,5103	74
5103,35438	74
35438,5103	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	67
5103,35438	66
35438,5103	76
5103,35438	66
35438,5103	84
5103,35438	66
35438,5103	83
5103,35438	66
35438,5103	81
5103,35438	66
35438,5103	87
5103,35438	66
35438,5103	82
5103,35438	66
35438,5103	85
5103,35438	66
35438,5103	81
5103,35438	66
35438,5103	79
5103,35438	66
35438,5103	83
5103,35438	66
35438,5103	100
5103,35438	66
35438,5103	88
5103,35438	66
35438,5103	85
5103,35438	66
35438,5103	83
5103,35438	66
35438,5103	82
5103,35438	66
35438,5103	84
5103,35438	66
35438,5103	84
5103,35438	66
35438,5103	85
5103,35438	66
35438,5103	86
5103,35438	66
35438,5103	85
5103,35438	66
35438,5103	86
5103,35438	66
35438,5103	84
5103,35438	66
35438,5103	82
5103,35438	66
35438,5103	85
5103,35438	66
35438,5103	86
5103,35438	66
35438,5103	88
5103,35438	66
35438,5103	116
5103,35438	66
35438,5103	87
5103,35438	66
35438,5103	93
5103,35438	66
35438,5103	90
5103,35438	66
35438,5103	66
5103,35438	66
35438,5103	66
