37954,5101	74
5101,37954	74
37954,5101	66
37954,5101	70
5101,37954	66
37954,5101	118
5101,37954	66
37954,5101	68
5101,37954	66
37954,5101	68
5101,37954	66
37954,5101	70
5101,37954	66
37954,5101	147
5101,37954	66
37954,5101	68
5101,37954	66
37954,5101	68
5101,37954	66
37954,5101	85
5101,37954	66
37954,5101	67
5101,37954	66
37954,5101	72
5101,37954	66
37954,5101	68
5101,37954	66
37954,5101	85
5101,37954	66
37954,5101	67
5101,37954	66
37954,5101	72
5101,37954	66
37954,5101	68
5101,37954	66
37954,5101	86
37954,5101	134
37954,5101	134
5101,37954	78
5101,37954	66
37954,5101	66
